Transcript name	pre-edit start	pre-edit stop	edit start	edit stop	junction start	junction stop	gRNA name	gRNA start	gRNA stop	junction type	blast vs. parent
TO270442_ND8PCE02M13R_I03.ab1	1	344	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	280	305	pre-edit-only	NOHIT
TO270442_ND8BSG08M13R_N15.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8BSG08M13R_N15.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO171203_P05_B10H03M13R_017.ab1	4	357	358	390	357	358	TbMini002_P16_TbMni002aH08.g1_050.ab1	43	64	pre-edit-only	NOHIT
TO171203_P05_B10H03M13R_017.ab1	4	357	358	390	357	358	TbMini002_J05_TbMni002aE03.b1_023.ab1	288	313	pre-edit-only	NOHIT
TO171203_P05_B10H03M13R_017.ab1	4	357	358	390	357	358	A08	333	354	pre-edit-only	blast match: evalue->0.050 perc_identity->100
TO270442_ND8PCE01M13R_I01.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8PCE01M13R_I01.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8PCC03M13R_E05.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8PCC03M13R_E05.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8BSG06M13R_N11.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8BSG06M13R_N11.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO171203_C09_B9B05M13R_045.ab1	4	352	4	35	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	44	65	pre-edit-only	NOHIT
TO171203_C09_B9B05M13R_045.ab1	4	352	4	35	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	289	314	pre-edit-only	NOHIT
TO270442_ND8PCE06M13R_I11.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8PCE06M13R_I11.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
120303TO_G04_31_020.ab1	4	358	4	35	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	44	65	pre-edit-only	NOHIT
120303TO_G04_31_020.ab1	4	358	4	35	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	289	314	pre-edit-only	NOHIT
120303TO_G04_31_020.ab1	4	358	4	35	0	0	A08	334	355	pre-edit-only	blast match: evalue->0.050 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	TbMini002_P16_TbMni002aH08.g1_050.ab1	43	64	pre-edit-only	NOHIT
PC_11B06primer.ab1	4	249	283	427	249	283	437716_TRBINVRPTD	298	333	edit-only	blast match: evalue->0.007 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	343556_TRBKPMCC	301	322	edit-only	blast match: evalue->0.20 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	TbMii002A10.fa	313	360	edit-only	blast match: evalue->0.010 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	G06	313	360	edit-only	blast match: evalue->0.010 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	TbMii001B11.fa	353	374	edit-only	blast match: evalue->0.050 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	TbMii002C04.fa	353	374	edit-only	blast match: evalue->0.050 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	TbMini002_I13_TbMini002E07.b1_055.ab1	353	374	edit-only	blast match: evalue->0.050 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	TbMini002_I14_TbMini002E07.g1_055.ab1	353	374	edit-only	blast match: evalue->0.050 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	E07.g.ab1	353	374	edit-only	blast match: evalue->0.050 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	G05.b.ab1	353	374	edit-only	blast match: evalue->0.050 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	E06	353	374	edit-only	blast match: evalue->0.050 perc_identity->100
PC_11B06primer.ab1	4	249	283	427	249	283	E09	353	374	edit-only	blast match: evalue->0.050 perc_identity->100
TO270442_ND8BSC06M13R_F11.ab1	1	328	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8BSC06M13R_F11.ab1	1	328	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8PCF10M13R_K19.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8PCF10M13R_K19.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8BSH10M13R_P19.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8BSH10M13R_P19.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8BSC01M13R_F01.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	33	57	pre-edit-only	NOHIT
TO270442_ND8BSC01M13R_F01.ab1	1	345	1	27	0	0	TbMini002_F23_TbMni002aC12.b1_092.ab1	54	76	pre-edit-only	NOHIT
TO270442_ND8BSC01M13R_F01.ab1	1	345	1	27	0	0	TbMini002_A22_TbMini002A11.g1_095.ab1	132	153	pre-edit-only	NOHIT
TO270442_ND8BSC01M13R_F01.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8PCA05M13R_A09.ab1	1	344	1	27	0	0	TbMini002_N07_TbMni002aG04.b1_020.ab1	21	42	overlap-nojunction	NOHIT
TO270442_ND8PCA05M13R_A09.ab1	1	344	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	35	56	pre-edit-only	NOHIT
TO270442_ND8PCA05M13R_A09.ab1	1	344	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	280	305	pre-edit-only	NOHIT
TO270442_ND8BSG03M13R_N05.ab1	1	346	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8BSG03M13R_N05.ab1	1	346	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	278	304	pre-edit-only	NOHIT
TO270442_ND8BSG03M13R_N05.ab1	1	346	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	282	307	pre-edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	D04	62	106	edit-only	blast match: evalue->0.009 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	437714_TRBINVRPTB	67	103	edit-only	blast match: evalue->0.028 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_P11_TbMni002aH06.b1_034.ab1	76	98	edit-only	blast match: evalue->0.054 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	A06.g.ab1	78	100	edit-only	blast match: evalue->0.054 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001D01.fa	79	100	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	437716_TRBINVRPTD	86	119	edit-only	blast match: evalue->0.006 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_D18_TbMni002aB09.g1_077.ab1	95	130	edit-only	blast match: evalue->0.007 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001A02.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001B01.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001B04.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001B07.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001B12.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001C02.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001D07.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001E06.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii002B02.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii002C09.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii002F03.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii002H09.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_A01_TbMini002A01.b1_015.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_A02_TbMini002A01.g1_015.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_A17_TbMini002A09.b1_079.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_A18_TbMini002A09.g1_079.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_A23_TbMini002A12.b1_096.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_A24_TbMini002A12.g1_096.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_B01_TbMni002aA01.b1_015.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_B13_TbMni002aA07.b1_063.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_B14_TbMni002aA07.g1_063.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_C13_TbMini002B07.b1_061.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_C14_TbMini002B07.g1_061.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_D17_TbMni002aB09.b1_077.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_D21_TbMni002aB11.b1_093.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_D22_TbMni002aB11.g1_093.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_E01_TbMini002C01.b1_011.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_E02_TbMini002C01.g1_011.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_E05_TbMini002C03.b1_027.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_E06_TbMini002C03.g1_027.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_F21_TbMni002aC11.b1_091.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_F22_TbMni002aC11.g1_091.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_H07_TbMni002aD04.b1_026.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_H08_TbMni002aD04.g1_026.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_I17_TbMini002E09.b1_071.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_I18_TbMini002E09.g1_071.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_J07_TbMni002aE04.b1_024.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_J08_TbMni002aE04.g1_024.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_J13_TbMni002aE07.b1_055.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_J14_TbMni002aE07.g1_055.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_J15_TbMni002aE08.b1_056.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_J16_TbMni002aE08.g1_056.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_K18_TbMini002F09.g1_069.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_L09_TbMni002aF05.b1_037.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_L10_TbMni002aF05.g1_037.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_M03_TbMini002G02.b1_004.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_M04_TbMini002G02.g1_004.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_M09_TbMini002G05.b1_035.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_M10_TbMini002G05.g1_035.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_M23_TbMini002G12.b1_084.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_M24_TbMini002G12.g1_084.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_N15_TbMni002aG08.b1_052.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_N16_TbMni002aG08.g1_052.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_P13_TbMni002aH07.b1_049.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_P14_TbMni002aH07.g1_049.ab1	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii002H10.fa	95	133	edit-only	blast match: evalue->1e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_A08_TbMini002A04.g1_032.ab1	194	215	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_E11_TbMini002C06.b1_044.ab1	194	216	edit-only	blast match: evalue->9e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_A07_TbMini002A04.b1_032.ab1	194	216	edit-only	blast match: evalue->9e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_B17_TbMni002aA09.b1_079.ab1	194	216	edit-only	blast match: evalue->9e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_E12_TbMini002C06.g1_044.ab1	194	216	edit-only	blast match: evalue->9e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_L06_TbMni002aF03.g1_021.ab1	194	216	edit-only	blast match: evalue->9e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	D08	194	216	edit-only	blast match: evalue->9e-04 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	437715_TRBINVRPTC	210	231	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_F13_TbMni002aC07.b1_059.ab1	210	231	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	D04	236	258	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	B02.g.ab1	264	285	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001A04.fa	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001C08.fa	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii002C02.fa	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_D11_TbMni002aB06.b1_046.ab1	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_K07_TbMini002F04.b1_022.ab1	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_K08_TbMini002F04.g1_022.ab1	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	B07.g.ab1	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	B12.g.ab1	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	D09	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	E03	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	E04	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	G01	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	H05	264	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	A02.b.ab1	266	289	edit-only	NOHIT
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001B03.fa	267	302	edit-only	blast match: evalue->0.43 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_N21_TbMni002aG11.b1_083.ab1	292	317	edit-only	blast match: evalue->1e-06 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_A06_TbMini002A03.g1_031.ab1	292	317	edit-only	blast match: evalue->1e-06 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	E08	292	317	edit-only	blast match: evalue->1e-06 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	F02	292	317	edit-only	blast match: evalue->1e-06 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	H02	292	317	edit-only	blast match: evalue->1e-06 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_A09_TbMini002A05.b1_047.ab1	358	379	edit-only	blast match: evalue->0.013 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	437716_TRBINVRPTD	410	445	edit-only	blast match: evalue->0.007 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	343556_TRBKPMCC	413	434	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii002A10.fa	425	472	edit-only	blast match: evalue->0.010 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	G06	425	472	edit-only	blast match: evalue->0.010 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001B11.fa	465	486	edit-only	blast match: evalue->0.050 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii002C04.fa	465	486	edit-only	blast match: evalue->0.050 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_I13_TbMini002E07.b1_055.ab1	465	486	edit-only	blast match: evalue->0.050 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_I14_TbMini002E07.g1_055.ab1	465	486	edit-only	blast match: evalue->0.050 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	E07.g.ab1	465	486	edit-only	blast match: evalue->0.050 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	G05.b.ab1	465	486	edit-only	blast match: evalue->0.050 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	E06	465	486	edit-only	blast match: evalue->0.050 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	E09	465	486	edit-only	blast match: evalue->0.050 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001A04.fa	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii001C08.fa	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMii002C02.fa	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_D11_TbMni002aB06.b1_046.ab1	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_D12_TbMni002aB06.g1_046.ab1	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_K07_TbMini002F04.b1_022.ab1	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	TbMini002_K08_TbMini002F04.g1_022.ab1	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	A02.g.ab1	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	B02.g.ab1	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	B07.g.ab1	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	B12.g.ab1	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	D09	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	E03	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	E04	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	G01	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	H05	483	504	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8BSA12M13R_B23.ab1	1	31	31	535	0	0	F10	489	510	edit-only	blast match: evalue->0.20 perc_identity->100
TO270442_ND8PCE05M13R_I09.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8PCE05M13R_I09.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8PCD09M13R_G17.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8PCD09M13R_G17.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
