Transcript name	pre-edit start	pre-edit stop	edit start	edit stop	junction start	junction stop	gRNA name	gRNA start	gRNA stop	junction type	blast vs. parent
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_L01_TbMni002aF01.b1_005.ab1	69	91	edit-only	NOHIT
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_M17_TbMini002G09.b1_067.ab1	69	91	edit-only	NOHIT
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	A04.g.ab1	69	91	edit-only	NOHIT
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	B05.g.ab1	69	91	edit-only	NOHIT
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	G05.g.ab1	69	91	edit-only	NOHIT
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	D01	69	91	edit-only	NOHIT
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	E01	69	91	edit-only	NOHIT
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	A08	83	106	edit-only	blast match: evalue->4e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	468930_TRBCSGRA	90	111	edit-only	blast match: evalue->0.001 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii001A01.fa	136	159	edit-only	blast match: evalue->0.087 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii001A11.fa	136	159	edit-only	blast match: evalue->0.087 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii002F02.fa	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_G03_TbMini002D02.b1_010.ab1	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_H13_TbMni002aD07.b1_057.ab1	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_H14_TbMni002aD07.g1_057.ab1	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	A05.g.ab1	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	B10.g.ab1	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	A09	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	A10	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	C05	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	C09	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	D11	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	D12	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	E02	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	F05	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	F06	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	G08	160	199	edit-only	blast match: evalue->2e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii002H01.fa	164	185	edit-only	blast match: evalue->3e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_E09_TbMini002C05.b1_043.ab1	164	185	edit-only	blast match: evalue->3e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_E10_TbMini002C05.g1_043.ab1	164	185	edit-only	blast match: evalue->3e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	A03	164	201	edit-only	blast match: evalue->7e-04 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	515978_TBU03908	187	226	edit-only	blast match: evalue->0.17 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii001B11.fa	188	209	edit-only	blast match: evalue->0.075 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii002C04.fa	188	209	edit-only	blast match: evalue->0.075 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_I13_TbMini002E07.b1_055.ab1	188	209	edit-only	blast match: evalue->0.075 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_I14_TbMini002E07.g1_055.ab1	188	209	edit-only	blast match: evalue->0.075 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	E07.g.ab1	188	209	edit-only	blast match: evalue->0.075 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	G05.b.ab1	188	209	edit-only	blast match: evalue->0.075 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	E06	188	209	edit-only	blast match: evalue->0.075 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	E09	188	209	edit-only	blast match: evalue->0.075 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii001C09.fa	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii001H01.fa	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii002D11.fa	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii002F08.fa	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_D07_TbMni002aB04.b1_030.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_F12_TbMni002aC06.g1_044.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_I24_TbMini002E12.g1_088.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_L02_TbMni002aF01.g1_005.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_M18_TbMini002G09.g1_067.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii001D06.fa	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii001H12.fa	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_D08_TbMni002aB04.g1_030.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_F11_TbMni002aC06.b1_044.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_I23_TbMini002E12.b1_088.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_L01_TbMni002aF01.b1_005.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_M17_TbMini002G09.b1_067.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	A04.g.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	B05.g.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	G05.g.ab1	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	D01	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	E01	189	220	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii001D10.fa	198	221	edit-only	NOHIT
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	F01	198	221	edit-only	NOHIT
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_B02_TbMni002aA01.g1_015.ab1	200	221	edit-only	NOHIT
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	437718_TRBINVRPTF	201	223	edit-only	NOHIT
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	515978_TBU03908	225	266	edit-only	blast match: evalue->8e-04 perc_identity->88.8888888888889
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii001D10.fa	236	266	edit-only	blast match: evalue->5e-04 perc_identity->88.8888888888889
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	C03.g.ab1	236	266	edit-only	blast match: evalue->5e-04 perc_identity->88.8888888888889
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	F01	236	266	edit-only	blast match: evalue->5e-04 perc_identity->88.8888888888889
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	A03	272	295	edit-only	blast match: evalue->4e-04 perc_identity->91.304347826087
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_I14_TbMini002E07.g1_055.ab1	287	311	edit-only	blast match: evalue->0.006 perc_identity->90.4761904761905
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii001B11.fa	287	323	edit-only	blast match: evalue->7e-10 perc_identity->93.9393939393939
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMii002C04.fa	287	323	edit-only	blast match: evalue->7e-10 perc_identity->93.9393939393939
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	TbMini002_I13_TbMini002E07.b1_055.ab1	287	323	edit-only	blast match: evalue->7e-10 perc_identity->93.9393939393939
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	E07.g.ab1	287	323	edit-only	blast match: evalue->7e-10 perc_identity->93.9393939393939
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	G05.b.ab1	287	323	edit-only	blast match: evalue->7e-10 perc_identity->93.9393939393939
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	E06	287	323	edit-only	blast match: evalue->7e-10 perc_identity->93.9393939393939
TO161203_A18_B7A09M13R_079.ab1	4	31	4	325	0	0	E09	287	323	edit-only	blast match: evalue->7e-10 perc_identity->93.9393939393939
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_I12_TbMini002E06.g1_040.ab1	61	82	pre-edit-only	blast match: evalue->0.005 perc_identity->100
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	437716_TRBINVRPTD	139	162	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	515978_TBU03908	149	170	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMii001C09.fa	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMii001H01.fa	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMii002D11.fa	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMii002F08.fa	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_D07_TbMni002aB04.b1_030.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_F12_TbMni002aC06.g1_044.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_I24_TbMini002E12.g1_088.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_L02_TbMni002aF01.g1_005.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_M18_TbMini002G09.g1_067.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMii001D06.fa	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMii001H12.fa	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_D08_TbMni002aB04.g1_030.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_F11_TbMni002aC06.b1_044.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_I23_TbMini002E12.b1_088.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_L01_TbMni002aF01.b1_005.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_M17_TbMini002G09.b1_067.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	A04.g.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	B05.g.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	G05.g.ab1	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	D01	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	E01	150	173	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	515978_TBU03908	150	179	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMii001D10.fa	151	174	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	F01	151	174	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_B02_TbMni002aA01.g1_015.ab1	153	174	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	437718_TRBINVRPTF	154	176	edit-only	NOHIT
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	515978_TBU03908	178	219	edit-only	blast match: evalue->8e-04 perc_identity->88.8888888888889
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMii001D10.fa	189	219	edit-only	blast match: evalue->5e-04 perc_identity->88.8888888888889
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	C03.g.ab1	189	219	edit-only	blast match: evalue->5e-04 perc_identity->88.8888888888889
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	F01	189	219	edit-only	blast match: evalue->5e-04 perc_identity->88.8888888888889
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	A03	225	250	edit-only	blast match: evalue->3e-05 perc_identity->92
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_I14_TbMini002E07.g1_055.ab1	240	264	edit-only	blast match: evalue->0.093 perc_identity->100
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMii001B11.fa	240	276	edit-only	blast match: evalue->1e-08 perc_identity->96.2962962962963
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMii002C04.fa	240	276	edit-only	blast match: evalue->1e-08 perc_identity->96.2962962962963
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	TbMini002_I13_TbMini002E07.b1_055.ab1	240	276	edit-only	blast match: evalue->1e-08 perc_identity->96.2962962962963
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	E07.g.ab1	240	276	edit-only	blast match: evalue->1e-08 perc_identity->96.2962962962963
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	G05.b.ab1	240	276	edit-only	blast match: evalue->1e-08 perc_identity->96.2962962962963
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	E06	240	276	edit-only	blast match: evalue->1e-08 perc_identity->96.2962962962963
TO151203_D18_B4B09m13r_077.ab1	4	103	113	278	103	113	E09	240	276	edit-only	blast match: evalue->1e-08 perc_identity->96.2962962962963
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii002D08.fa	36	78	edit-only	blast match: evalue->0.003 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_J18_TbMni002aE09.g1_071.ab1	36	78	edit-only	blast match: evalue->0.003 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_D04_TbMni002aB02.g1_014.ab1	58	80	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii001C09.fa	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii001H01.fa	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii002F08.fa	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_D07_TbMni002aB04.b1_030.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_F12_TbMni002aC06.g1_044.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_I24_TbMini002E12.g1_088.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_L02_TbMni002aF01.g1_005.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_M18_TbMini002G09.g1_067.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii001D06.fa	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii001H12.fa	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_D08_TbMni002aB04.g1_030.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_F11_TbMni002aC06.b1_044.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_I23_TbMini002E12.b1_088.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_L01_TbMni002aF01.b1_005.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_M17_TbMini002G09.b1_067.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	A04.g.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	B05.g.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	G05.g.ab1	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	D01	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	E01	71	93	edit-only	NOHIT
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	A08	85	108	edit-only	blast match: evalue->4e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	468930_TRBCSGRA	92	113	edit-only	blast match: evalue->0.001 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii001A01.fa	138	161	edit-only	blast match: evalue->0.087 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii001A11.fa	138	161	edit-only	blast match: evalue->0.087 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii002F02.fa	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_G03_TbMini002D02.b1_010.ab1	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_H13_TbMni002aD07.b1_057.ab1	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_H14_TbMni002aD07.g1_057.ab1	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	A05.g.ab1	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	B10.g.ab1	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	A09	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	A10	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	C05	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	C09	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	D11	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	D12	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	E02	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	F05	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	F06	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	G08	162	201	edit-only	blast match: evalue->2e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii002H01.fa	166	187	edit-only	blast match: evalue->3e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_E09_TbMini002C05.b1_043.ab1	166	187	edit-only	blast match: evalue->3e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_E10_TbMini002C05.g1_043.ab1	166	187	edit-only	blast match: evalue->3e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	A03	166	203	edit-only	blast match: evalue->7e-04 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	515978_TBU03908	189	228	edit-only	blast match: evalue->0.17 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii001B11.fa	190	211	edit-only	blast match: evalue->0.075 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii002C04.fa	190	211	edit-only	blast match: evalue->0.075 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_I13_TbMini002E07.b1_055.ab1	190	211	edit-only	blast match: evalue->0.075 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_I14_TbMini002E07.g1_055.ab1	190	211	edit-only	blast match: evalue->0.075 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	E07.g.ab1	190	211	edit-only	blast match: evalue->0.075 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	G05.b.ab1	190	211	edit-only	blast match: evalue->0.075 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	E06	190	211	edit-only	blast match: evalue->0.075 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	E09	190	211	edit-only	blast match: evalue->0.075 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii001C09.fa	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii001H01.fa	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii002D11.fa	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii002F08.fa	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_D07_TbMni002aB04.b1_030.ab1	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_F12_TbMni002aC06.g1_044.ab1	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_I24_TbMini002E12.g1_088.ab1	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_L02_TbMni002aF01.g1_005.ab1	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_M18_TbMini002G09.g1_067.ab1	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii001D06.fa	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMii001H12.fa	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_D08_TbMni002aB04.g1_030.ab1	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_C17_B1B09m13r_077.ab1	4	31	4	328	0	0	TbMini002_F11_TbMni002aC06.b1_044.ab1	191	222	edit-only	blast match: evalue->0.13 perc_identity->100
