Transcript name	pre-edit start	pre-edit stop	edit start	edit stop	junction start	junction stop	gRNA name	gRNA start	gRNA stop	junction type	blast vs. parent
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	A06.g.ab1	562	603	edit-only	blast match: evalue->2e-05 perc_identity->95.6521739130435
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_I07_TbMini002E04.b1_024.ab1	581	621	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_K13_TbMini002F07.b1_053.ab1	581	621	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMii001E11.fa	593	617	edit-only	blast match: evalue->6e-04 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMii001C03.fa	602	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMii001B09.fa	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMii001G05.fa	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMii002A12.fa	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMii002G04.fa	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_D06_TbMni002aB03.g1_029.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_G24_TbMini002D12.g1_090.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_I11_TbMini002E06.b1_040.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_M11_TbMini002G06.b1_036.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_P23_TbMni002aH12.b1_082.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMii002C11.fa	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMii002D09.fa	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_A09_TbMini002A05.b1_047.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_B04_TbMni002aA02.g1_016.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_D05_TbMni002aB03.b1_029.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_G23_TbMini002D12.b1_090.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_M12_TbMini002G06.g1_036.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_P24_TbMni002aH12.g1_082.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	B01.g.ab1	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	A07	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	F11	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	G02	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	G03	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	G12	603	624	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMii002E01.fa	605	646	edit-only	blast match: evalue->0.022 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	A11	605	646	edit-only	blast match: evalue->0.022 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	E11	605	646	edit-only	blast match: evalue->0.022 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	A06.g.ab1	631	653	edit-only	blast match: evalue->0.51 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	343558_TRBKPMCD	684	709	edit-only	blast match: evalue->0.16 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	343558_TRBKPMCD	704	725	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	468931_TRBCSGRB	711	732	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_N19_TbMni002aG10.b1_068.ab1	712	734	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	TbMini002_F23_TbMni002aC12.b1_092.ab1	720	743	edit-only	blast match: evalue->0.14 perc_identity->100
TO161203_P01_B6H01M13R_001.ab1	787	822	11	822	0	0	A06.g.ab1	723	747	edit-only	blast match: evalue->0.15 perc_identity->100
120303TO_A03_17_031.ab1	6	403	367	403	0	0	TbMini002_H10_TbMni002aD05.g1_041.ab1	83	104	pre-edit-only	blast match: evalue->0.52 perc_identity->100
120303TO_A03_17_031.ab1	6	403	367	403	0	0	TbMini002_N07_TbMni002aG04.b1_020.ab1	93	114	pre-edit-only	blast match: evalue->0.52 perc_identity->100
120303TO_A03_17_031.ab1	6	403	367	403	0	0	TbMini002_C03_TbMini002B02.b1_014.ab1	96	117	pre-edit-only	blast match: evalue->0.52 perc_identity->100
120303TO_A03_17_031.ab1	6	403	367	403	0	0	TbMini002_K08_TbMini002F04.g1_022.ab1	165	186	pre-edit-only	blast match: evalue->0.13 perc_identity->100
120303TO_A03_17_031.ab1	6	403	367	403	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	333	358	pre-edit-only	blast match: evalue->0.041 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_H10_TbMni002aD05.g1_041.ab1	82	103	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_N07_TbMni002aG04.b1_020.ab1	92	113	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_C03_TbMini002B02.b1_014.ab1	95	116	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_K08_TbMini002F04.g1_022.ab1	164	185	pre-edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMii001B02.fa	245	284	edit-only	blast match: evalue->1e-16 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	437714_TRBINVRPTB	265	289	edit-only	blast match: evalue->3e-09 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	D04	265	289	edit-only	blast match: evalue->3e-09 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_F13_TbMni002aC07.b1_059.ab1	312	333	edit-only	blast match: evalue->0.008 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_F14_TbMni002aC07.g1_059.ab1	312	333	edit-only	blast match: evalue->0.008 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	437716_TRBINVRPTD	314	335	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_K11_TbMini002F06.b1_038.ab1	315	339	edit-only	blast match: evalue->0.15 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	437718_TRBINVRPTF	328	351	edit-only	blast match: evalue->6e-04 perc_identity->95
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	A06.g.ab1	328	369	edit-only	blast match: evalue->2e-05 perc_identity->95.6521739130435
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_I07_TbMini002E04.b1_024.ab1	347	387	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_K13_TbMini002F07.b1_053.ab1	347	387	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMii001E11.fa	359	383	edit-only	blast match: evalue->6e-04 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMii001C03.fa	368	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMii001B09.fa	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMii001G05.fa	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMii002A12.fa	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMii002G04.fa	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_D06_TbMni002aB03.g1_029.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_G24_TbMini002D12.g1_090.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_I11_TbMini002E06.b1_040.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_M11_TbMini002G06.b1_036.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_P23_TbMni002aH12.b1_082.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMii002C11.fa	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMii002D09.fa	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_A09_TbMini002A05.b1_047.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_B04_TbMni002aA02.g1_016.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_D05_TbMni002aB03.b1_029.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_G23_TbMini002D12.b1_090.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_M12_TbMini002G06.g1_036.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_P24_TbMni002aH12.g1_082.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	B01.g.ab1	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	A07	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	F11	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	G02	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	G03	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	G12	369	390	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMii002E01.fa	371	412	edit-only	blast match: evalue->0.022 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	A11	371	412	edit-only	blast match: evalue->0.022 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	E11	371	412	edit-only	blast match: evalue->0.022 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	A06.g.ab1	397	419	edit-only	blast match: evalue->0.51 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	343558_TRBKPMCD	450	475	edit-only	blast match: evalue->0.16 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	343558_TRBKPMCD	470	491	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	468931_TRBCSGRB	477	498	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_N19_TbMni002aG10.b1_068.ab1	478	500	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	TbMini002_F23_TbMni002aC12.b1_092.ab1	486	509	edit-only	blast match: evalue->0.14 perc_identity->100
TO151203_I08_B3E04m13r_024.ab1	4	214	214	588	0	0	A06.g.ab1	489	513	edit-only	blast match: evalue->0.15 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_H10_TbMni002aD05.g1_041.ab1	84	105	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_N07_TbMni002aG04.b1_020.ab1	94	115	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_C03_TbMini002B02.b1_014.ab1	97	118	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_K08_TbMini002F04.g1_022.ab1	166	187	pre-edit-only	blast match: evalue->0.13 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMii001B02.fa	260	299	edit-only	blast match: evalue->1e-16 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	437714_TRBINVRPTB	280	304	edit-only	blast match: evalue->3e-09 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	D04	280	304	edit-only	blast match: evalue->3e-09 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	437718_TRBINVRPTF	323	365	edit-only	blast match: evalue->0.001 perc_identity->95
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	A06.g.ab1	338	383	edit-only	blast match: evalue->3e-05 perc_identity->95.6521739130435
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_I07_TbMini002E04.b1_024.ab1	361	401	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_K13_TbMini002F07.b1_053.ab1	361	401	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMii001E11.fa	373	397	edit-only	blast match: evalue->6e-04 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMii001C03.fa	382	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMii001B09.fa	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMii001G05.fa	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMii002A12.fa	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMii002G04.fa	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_D06_TbMni002aB03.g1_029.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_G24_TbMini002D12.g1_090.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_I11_TbMini002E06.b1_040.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_M11_TbMini002G06.b1_036.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_P23_TbMni002aH12.b1_082.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMii002C11.fa	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMii002D09.fa	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_A09_TbMini002A05.b1_047.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_B04_TbMni002aA02.g1_016.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_D05_TbMni002aB03.b1_029.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_G23_TbMini002D12.b1_090.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_M12_TbMini002G06.g1_036.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_P24_TbMni002aH12.g1_082.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	B01.g.ab1	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	A07	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	F11	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	G02	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	G03	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	G12	383	404	edit-only	blast match: evalue->0.033 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMii002E01.fa	385	426	edit-only	blast match: evalue->0.022 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	A11	385	426	edit-only	blast match: evalue->0.022 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	E11	385	426	edit-only	blast match: evalue->0.022 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	A06.g.ab1	411	433	edit-only	blast match: evalue->0.51 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	343558_TRBKPMCD	464	489	edit-only	blast match: evalue->0.16 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	343558_TRBKPMCD	484	505	edit-only	blast match: evalue->0.13 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	468931_TRBCSGRB	491	512	edit-only	blast match: evalue->0.13 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_N19_TbMni002aG10.b1_068.ab1	492	514	edit-only	blast match: evalue->0.13 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	TbMini002_F23_TbMni002aC12.b1_092.ab1	500	523	edit-only	blast match: evalue->0.14 perc_identity->100
TO171203_B20_B12A10M13R_080.ab1	4	203	227	602	203	227	A06.g.ab1	503	527	edit-only	blast match: evalue->0.15 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_H10_TbMni002aD05.g1_041.ab1	82	103	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_N07_TbMni002aG04.b1_020.ab1	92	113	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_C03_TbMini002B02.b1_014.ab1	95	116	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_K08_TbMini002F04.g1_022.ab1	164	185	pre-edit-only	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	437721_TRBINVRPTI	257	279	internal	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	D04	278	301	lead-out	blast match: evalue->0.14 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	437715_TRBINVRPTC	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	343556_TRBKPMCC	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii001A02.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii001B01.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii001B04.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii001B07.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii001B12.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii001C02.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii001D07.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii001E04.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii001E06.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii002B02.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii002C09.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii002F03.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMii002H09.fa	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_A01_TbMini002A01.b1_015.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_A02_TbMini002A01.g1_015.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_A17_TbMini002A09.b1_079.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_A18_TbMini002A09.g1_079.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_A23_TbMini002A12.b1_096.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_A24_TbMini002A12.g1_096.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_B01_TbMni002aA01.b1_015.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_B13_TbMni002aA07.b1_063.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_B14_TbMni002aA07.g1_063.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_C13_TbMini002B07.b1_061.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_C14_TbMini002B07.g1_061.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_D17_TbMni002aB09.b1_077.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
TO171203_M21_B9G11M13R_083.ab1	4	244	281	492	244	281	TbMini002_D18_TbMni002aB09.g1_077.ab1	279	301	lead-out	blast match: evalue->0.13 perc_identity->100
